Date,Adj Close,Close,High,Low,Open,Volume,sma_10,sma_20,ema_10,ema_20,rsi_14,macd,macd_signal,macd_hist,atr_14,stoch_k14,stoch_d3,cci_20,adx_14,obv,bb_up_20_2,bb_dn_20_2,bb_pct,ret_1,ret_3,ret_5,ret_10,ret_20,log_return,label
2018-03-21,40.312625885009766,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600,44.38825035095215,44.23425025939942,44.01404160280337,43.88353885076403,41.19037304022069,0.28092775981860996,0.4852996523439912,-0.20437189252538124,0.7141072409493583,0.08177909422170682,17.040873848277705,-48.995202422543855,28.43224522949261,-841886800.0,45.505255443415386,42.96324507538345,-0.05733415138703507,-0.02265465131395461,-0.03791708705763808,-0.040181562826977046,-0.021482000417408886,0.0011690941701028024,-0.02291521070217579,0.0
2018-03-22,39.743003845214844,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200,44.186000442504884,44.18862533569336,43.686488861544376,43.72439243887021,33.55673810007167,0.11549735779828296,0.41133919343484954,-0.2958418356365666,0.7182140350341797,1.6778530362950008,9.002857088405696,-74.6713016895348,25.663565576400774,-1007850000.0,45.674616514726395,42.702634156660324,-0.16491774570969914,-0.014129725629570933,-0.03679404926386576,-0.05485579696491438,-0.045721692247459034,-0.021159384907155743,-0.014230500610904084,0.0
2018-03-23,38.822696685791016,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200,43.810000610351565,44.05662536621094,43.24076372496386,43.48730750282081,26.869142768436518,-0.09340684625172457,0.3103899854975347,-0.4037968317492593,0.7496425083705357,0.0,0.5865440435055692,-106.66773701812795,24.7328412499852,-1171965200.0,46.04426426187391,42.06898647054796,-0.20979310226217285,-0.023156668763827604,-0.05877655060995535,-0.0734748989840246,-0.08356480521813636,-0.06017092625979348,-0.023428996772143572,1.0
2018-03-26,40.665679931640625,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800,43.586250686645506,43.97912540435791,43.231988696445924,43.459230699515516,44.15468283284628,-0.09985988303621696,0.2283400117907844,-0.32819989482700135,0.8574998038155692,42.187515414987274,14.621789483760757,-60.785631849798634,22.93701789960309,-1021800400.0,45.97501730586004,41.983233502855775,0.3029391432344222,0.04747181832882674,0.008758101025172937,-0.014432394382502545,-0.049251578737181556,-0.03464266025565055,0.04637946870888006,0.0
2018-03-27,39.62295913696289,42.084999084472656,43.787498474121094,41.72999954223633,43.41999816894531,163690400,43.29550056457519,43.85350036621094,43.0234451306326,43.32835149808286,40.74688302143737,-0.19212541330853838,0.14424692677091983,-0.3363723400794582,0.9616069793701172,18.31893504161243,20.16881681886657,-66.60803134745355,21.398857252449933,-1185490800.0,45.99638189160758,41.7106188408143,0.08735439622332228,-0.0256410709325684,-0.0030204900633070686,-0.03937462302546324,-0.06462190811762147,-0.05633725593443206,-0.025975532886687202,0.0
2018-03-28,39.1851692199707,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000,42.996500396728514,43.708000373840335,42.768273094496635,43.16565125368304,35.512452395299476,-0.29931778779319274,0.05553398385809731,-0.35485177165129006,1.010535648890904,8.297378710696137,22.934609722431947,-97.56823953543137,21.633713464229565,-1352164800.0,46.043952538549384,41.372048209131286,0.053072731218430085,-0.011049071229740193,0.009336687664230459,-0.02796758583191139,-0.06702536735166464,-0.06534920114942921,-0.011110565607316223,1.0
2018-03-29,39.491153717041016,41.94499969482422,42.9375,41.724998474121094,41.95249938964844,153594000,42.72475051879883,43.617750358581546,42.61858702182892,43.04939872426791,32.24680335398719,-0.35396340166727924,-0.026365493246978004,-0.32759790842030123,1.0500000544956751,15.301706419541109,13.972673390616558,-74.85621359996074,21.897205237867638,-1198570800.0,46.08277733913729,41.152723378025804,0.16070337628102443,0.007808764326768802,-0.02888236018848933,-0.0063370286380847185,-0.0608452028466675,-0.041257149832589324,0.007778433720661087,0.0
2018-04-02,39.232242584228516,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200,42.441250228881835,43.49862518310547,42.44611632130463,42.91802724280862,27.698683268744986,-0.4146805895114767,-0.10402851249987774,-0.3106520770115989,1.0867857251848494,11.613198091646519,11.737427740627922,-95.34948645368051,22.67196672138365,-1348918000.0,46.10160381310322,40.89564655310772,0.14874336786970008,-0.006556240979370909,-0.009861017572897146,0.01054923128786256,-0.0637007713993969,-0.0540832737925091,-0.006577827530076312,1.0
2018-04-03,39.63473129272461,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000,42.2685001373291,43.39325008392334,42.38273150786962,42.83988177658038,32.808789924833775,-0.4234226331070303,-0.16790733662130827,-0.255515296485722,1.0798214503696986,24.42365996008339,17.112854823757008,-82.19928048097458,23.474971479242534,-1227806000.0,46.045983344109686,40.740516823736996,0.25577072599819817,0.010259219996447966,0.011472871883269953,-0.02535165118075222,-0.03941816053516656,-0.04767564520633105,0.010206951385132272,1.0
2018-04-04,40.39265060424805,42.90250015258789,43.002498626708984,41.192501068115234,41.220001220703125,138422000,42.17775001525879,43.33000011444092,42.47723489781839,42.845845431438235,40.344925315300046,-0.3612299348489856,-0.20657185626684374,-0.15465807858214184,1.1607140132359095,45.275824066295044,27.104227372674984,-52.161006834392154,23.451471631197073,-1089384000.0,45.96527029572313,40.69472993315871,0.4188887794333395,0.01912228298814922,0.02282752329789206,0.019424999070912552,-0.0207144759702379,-0.02864095551614254,0.018941749973244847,1.0
2018-04-05,40.6727294921875,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800,42.21599998474121,43.30212516784668,42.608646873294944,42.87957451062883,41.95324977787796,-0.2846546389794682,-0.22218841280936866,-0.06246622617009953,1.1687496730259486,56.86010444722029,42.18652949119957,-4.7631200907071,23.134080581098015,-981651200.0,45.93013967140745,40.67411066428591,0.4805700454146393,0.006934342038190433,0.036717126499284936,0.037962562989021675,0.008933255918315508,-0.012740648706459523,0.006910410059758822,0.0
2018-04-06,39.63236999511719,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200,42.204249954223634,43.19512519836426,42.51525675464188,42.80485324492162,37.99203760412742,-0.3095639331748572,-0.23966351688246637,-0.06990041629239083,1.224106924874442,30.07695124698594,44.07095992016709,-46.02373440825756,24.58918285909952,-1121672400.0,45.83743670078034,40.55281369594818,0.2918254572453902,-0.025578692655586432,-5.9353327823252755e-05,0.0035761479787879136,-0.002783542811452322,-0.04837796677112849,-0.02591151512230539,1.0
2018-04-09,40.02545166015625,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800,42.331999969482425,43.071000289916995,42.51475566524144,42.77701015139951,43.28473215910134,-0.29224716106207893,-0.25018024571838887,-0.04206691534369006,1.2303567613874162,45.255482582321505,44.064179425509245,-23.746142515782864,24.63194709663753,-1005601600.0,45.587551340998935,40.554449238835055,0.38903473133640276,0.00991803136071634,-0.009090365089711727,0.020218445668711782,0.030980966016214584,-0.05517275759253637,0.009869170491157318,1.0
2018-04-10,40.778656005859375,43.3125,43.5,42.88249969482422,43.25,113634400,42.3439998626709,42.965125274658206,42.659800089742994,42.82800918459956,47.643850033445965,-0.21153183452943836,-0.2424505634805988,0.030918728951160435,1.2676781245640345,82.20978277638493,52.514072201897456,10.883768918615337,24.388568031142047,-891967200.0,45.22931511820472,40.700935431111695,0.5767106005557174,0.018817976423488814,0.0026041489600403533,0.028861575081461366,0.002778235316716726,-0.04661017589591643,0.018643108670570025,0.0
2018-04-11,40.58799362182617,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400,42.44650001525879,42.87100028991699,42.741654729853636,42.85486551086165,51.49730929984984,-0.16203650910368594,-0.22636775260521624,0.0643312435015303,1.2362493787493025,74.62553077188443,67.36359871019695,14.372990499572722,23.818641217655788,-981693600.0,44.92729682903092,40.81470375080306,0.5581142641364846,-0.00467531058351367,0.024112112132431474,0.004836558639372379,0.02435550785736096,-0.04184029965117686,-0.004686274033074572,1.0
2018-04-16,41.383575439453125,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600,43.04025039672852,42.740750312805176,43.19878400073064,43.08397993645027,55.39059823122875,0.0613182804734862,-0.11745436038662815,0.17877264086011435,1.0360709599086217,96.84304540397329,92.54120632384802,69.53979886502496,23.052149422291706,-703325600.0,44.402475838734354,41.079024786876,0.8653586285164874,0.006238262595618549,0.019601048683358657,0.03393122122264658,0.054835703444121586,-0.012358144564894369,0.006218885181356604,1.0
2018-04-18,41.859012603759766,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000,43.442250442504886,42.81000022888183,43.63059098046956,43.34221489975387,72.88475073742623,0.24476682842780662,0.0009403237185778568,0.24382650470922876,0.8932138170514788,92.39802342279367,94.80116510029853,90.38982473399085,25.3780081088683,-679922000.0,44.6999742504355,40.92002620732816,0.9365136337253701,-0.002244216466256721,0.017798893643888425,0.0313152042451359,0.03630322070614378,0.014836742542946313,-0.0022467384940544955,0.0
2018-04-19,40.6727294921875,43.20000076293945,43.84749984741211,43.165000915527344,43.439998626708984,139235200,43.442250442504886,42.829125213623044,43.55230185000954,43.32867069624774,58.788518930252785,0.2002496687596107,0.04080219272678443,0.15944747603282627,0.8916064671107701,57.56738858552504,81.70927949414913,30.55750751532792,24.03813846028847,-819157200.0,44.72714287275839,40.931107554487696,0.5977007636179649,-0.028340043802952963,-0.01717668153028762,-0.007694937076991204,0.0,0.008933255918315508,-0.028749375033192383,0.0
2018-04-23,38.89330291748047,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000,43.255500411987306,42.79375019073486,42.82889657484578,42.972812223628885,45.27169899065013,-0.12766738830187307,0.004082787603148508,-0.13175017590502158,0.924821036202567,7.744166212839952,24.00527966579475,-92.70506573902153,19.56965584256738,-1227183600.0,44.76355057052888,40.823949810940846,0.12337584237872705,-0.0028964260439499068,-0.07085015240771242,-0.06017518706812908,-0.028285783430005207,0.001818861691022411,-0.002900628803146555,0.0
2018-04-26,38.65322494506836,41.05500030517578,41.432498931884766,40.842498779296875,41.029998779296875,111852000,42.53000030517578,42.584000205993654,41.96643161056953,42.43816796610065,42.58730572197591,-0.46801119839199856,-0.1922817515955692,-0.27572944679642936,0.8537496839250837,16.930021407076875,13.449949969772163,-93.41063053070891,23.180164322332807,-1136571200.0,44.937605493528245,40.23039491845906,0.1751792008379452,0.0034830879650340485,-0.006172865157058727,-0.04965278749725932,-0.05696564949876182,-0.013575171581182932,0.0034770360629481248,0.0
2018-04-27,38.20602035522461,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200,42.219750595092776,42.515750312805174,41.714353468839555,42.26119976276294,36.33793289834749,-0.5551039756429148,-0.26484619640503837,-0.29025777923787643,0.8357140677315849,9.229943564971599,13.291080326240222,-117.02655621262801,25.55876426278991,-1279194400.0,45.02161508255317,40.00988554305718,0.11375639557252086,-0.011569808076732913,-0.003805051601189491,-0.02051649693120816,-0.07102380075983938,-0.03254256463704219,-0.011637259074327826,1.0
2018-04-30,38.898014068603516,41.314998626708984,41.814998626708984,40.459999084472656,40.532501220703125,169709600,41.9557502746582,42.49800033569336,41.64174349754308,42.17108536885304,35.74739530024701,-0.5583808632870984,-0.3235531297814504,-0.23482773350564795,0.8619640895298549,25.28667526691915,17.14888007965587,-82.14484815813407,27.364800768536924,-1109484800.0,45.033938171114606,39.96206250027212,0.26675262057673105,0.01811229084499022,0.009838073146339221,0.00012096957762874894,-0.06006149685746376,-0.008519307843428026,0.017950217393856736,1.0
2018-05-01,39.801841735839844,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600,41.727250289916995,42.5068754196167,41.756881320876865,42.18098214571265,44.623315187666016,-0.4780034828661428,-0.3544432003983889,-0.12356028246775391,0.8926783970424107,46.25888776662289,26.92516886617121,-36.816210191960984,29.31186635394096,-895207200.0,45.038149732980244,39.97560110625315,0.4541981893242276,0.02323618373665659,0.02971626383228454,0.037805349023021684,-0.051279169142524395,0.004216442285412958,0.022970333965141858,1.0
2018-05-03,41.63542938232422,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800,41.79775047302246,42.62000045776367,42.56006129415766,42.544432239849556,52.95405333755389,-0.08093246642941665,-0.2847274271904784,0.20379496076106174,1.020535605294364,88.80391411740412,74.03969341300844,85.2457252745681,26.54141413322692,-492776800.0,45.34070720085853,39.899293714668815,0.7945005730064032,0.0018122673849252369,0.07037398807568906,0.07715258844699124,0.02366895987071005,0.02366895987071005,0.001810627209713053,1.0
2018-05-04,43.268917083740234,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200,42.25050048828125,42.813125419616696,43.17777750572239,42.86948635584138,59.443523568083734,0.19916590507419585,-0.18794876073754355,0.38711466581173937,1.1258926391601562,98.22185327784584,91.36068191674941,150.51513678572866,25.673334682331923,-267971600.0,45.900553292966414,39.72569754626698,1.0092224283663125,0.03923343583782257,0.08710819157819549,0.13251597792175906,0.10928071733618294,0.0917567199204854,0.03848336045040925,1.0
2018-05-08,43.79145050048828,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200,43.32625045776367,43.162000465393064,44.247066208493166,43.5111783249257,59.81823748249458,0.6465099137747998,0.07987409624378619,0.5666358175310137,1.1496426718575614,94.00889230981407,94.31607307303646,140.87157740260153,22.808900598108742,15445200.0,46.95334841858174,39.37065251220439,0.9418613562924951,0.004806650313490701,0.051783615205583056,0.10023652475722655,0.1418313505835498,0.07388169149643753,0.00479513525437192,1.0
2018-05-09,44.099788665771484,46.84000015258789,46.849998474121094,46.30500030517578,46.63750076293945,92844800,43.91900062561035,43.348500442504886,44.71850874378311,43.828208975179244,69.11765058427949,0.8248139384839348,0.22886206469181591,0.5959518737921189,1.0960712432861328,98.85355904005833,94.52664166044065,134.12565777089765,24.07572297439213,108290000.0,47.48071915506443,39.216281729945344,0.9224727625706202,0.007041104741230875,0.019202517239493178,0.061108868089472246,0.14488241734286156,0.08652283668353,0.0070164319115258575,1.0
2018-05-10,44.73059844970703,47.5099983215332,47.592498779296875,46.912498474121094,46.935001373291016,111957200,44.564500427246095,43.54725036621094,45.22605230337404,44.1788555795939,86.10452547915915,1.0085583822775206,0.38480132820895685,0.6237570540685637,1.0182138170514787,98.89037680087328,97.25094271691523,139.97974668334794,27.174683461960235,220247200.0,48.08018485191936,39.014315880502515,0.9371062462754758,0.014303974525249785,0.02635552780031647,0.07433995105352409,0.15722805914931737,0.0913058111416849,0.014202637882966586,0.0
2018-05-14,44.456504821777344,47.037498474121094,47.38249969482422,46.96500015258789,47.252498626708984,83115200,45.793500137329104,43.87462520599365,45.84124121094602,44.7069087649806,88.44161076312693,1.1717859954940195,0.6585671441067646,0.5132188513872549,0.9528566087995257,92.53529942945026,95.1468244195305,106.03815035427645,32.974062641872585,32283200.0,48.90958059779423,38.83966981419307,0.8140914886035896,-0.002333116548864589,0.004216445791840773,0.01614814309375001,0.1385090170065424,0.07012846125940975,-0.0023358425060892155,0.0
2018-05-15,44.05246353149414,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800,46.227000045776364,43.97712516784668,45.98101564720157,44.88815560739688,83.7230295283155,1.1710870856386109,0.7610711324131338,0.410015953225477,0.9535707746233258,86.78549439723004,91.11186361831608,82.0710812431527,33.77559937395069,-62497600.0,49.15234137601712,38.80190895967624,0.7543734731649899,-0.009088448102841373,-0.01894333283471683,0.0020962073810875115,0.10254284868136465,0.04600536745695227,-0.009130000000416675,1.0
2018-05-16,44.46359634399414,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400,46.51724967956543,44.10637512207031,46.17446701479134,45.09356918468721,84.26776060830679,1.191894444863209,0.8472357949031489,0.34465864996006,0.9553565979003906,92.63616960143236,90.65232114270422,86.36058336687988,35.42566088897717,14234800.0,49.45846600369186,38.75428424044876,0.7745303762465163,0.009332708708378323,-0.002174047775974186,0.004376558831972854,0.0657528734777939,0.058142130852527396,0.009289428057870442,0.0
2018-05-18,44.0217399597168,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800,46.831749725341794,44.54112510681152,46.33299040900497,45.37741156966525,82.9009370256429,1.1275139765845807,0.9550747802377129,0.17243919634686788,0.8680351802280971,83.82470502195383,88.20457735881139,62.774703814250664,39.78008787439823,-128132000.0,49.91906288846904,39.163187325154,0.6893266866884987,-0.0036366004310063316,-0.0006973014434139557,-0.012089712198794844,0.01349070175073086,0.12424569265160224,-0.003643228937386029,1.0
2018-05-31,44.15406036376953,46.717498779296875,47.057498931884766,46.53499984741211,46.80500030517578,109931200,46.88624992370605,46.70174980163574,46.80096467420803,46.234260472742605,37.370528277732944,0.8275306827920019,0.9466914203871027,-0.11916073759510082,0.5649999891008649,35.68532384986877,44.78563628539757,3.450698569511398,50.43077682872612,-333099600.0,48.051096151789956,45.35240345148153,0.5058357802868133,-0.0033600260416666305,-0.009067805161011466,-0.007910413507835723,-0.006961407214266191,0.05833373373574058,-0.00336568360576362,1.0
2018-06-01,44.95033264160156,47.560001373291016,47.564998626708984,46.9375,46.997501373291016,93770000,46.96749992370606,46.86862487792969,46.93897134676857,46.360521510890074,55.70147639905375,0.8338936403965747,0.9241318643889972,-0.09023822399242254,0.5789285387311663,99.61261514341781,60.27957169315527,16.477607270560124,46.593743922566084,-239329600.0,47.61996943735877,46.11728031850061,0.9600928340292494,0.01803398332548367,0.012453494798774889,0.011108220379903777,0.01738060807810826,0.07547066623087373,0.017873300012685722,1.0
2018-06-04,45.32602310180664,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800,47.105500030517575,46.968624877929685,47.124158457858584,46.51261474392566,61.77978707783318,0.8610851308378997,0.9115225176787778,-0.05043738684087806,0.6058927263532367,80.88944886738008,72.06246262022222,35.3636733292846,43.10557558507299,-134264800.0,47.74144825837969,46.19580149747968,1.1397810967216313,0.008357844259775149,0.023093343098958385,0.017234064950914618,0.0296280626096026,0.043518467716451736,0.008323110876053577,1.0
2018-06-07,45.7111701965332,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800,47.54549980163574,47.24587478637695,47.7001552303562,47.00134107720161,73.69959575230965,0.9438346912648612,0.9209023287048435,0.02293236256001774,0.5714285714285714,91.2323457307513,94.10952887982099,42.13030911000164,39.16337173023097,-49655200.0,48.437133961632995,46.05461561112091,0.9697243535808805,-0.002680632153442497,0.008497132186069845,0.03526522057512249,0.02707584459009249,0.03255767551048239,-0.0026842314815689505,0.0
2018-06-12,45.43235778808594,48.06999969482422,48.15250015258789,47.787498474121094,47.84749984741211,67644400,47.80999984741211,47.351249885559085,47.81073460104742,47.24459256842269,67.70396725290774,0.8223404922294577,0.8878093141739352,-0.06546882194447745,0.5744642530168805,77.25121310950121,70.81359695110217,34.6859856154236,27.837020607171798,-161872000.0,48.63692751839233,46.065572252725836,0.7795217832639917,0.005490786357877919,-0.006099492885449864,-0.005328223021598633,0.02331029816438135,0.02195059801641408,0.005475766944308357,0.0
2018-06-14,45.0826530456543,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400,47.988249969482425,47.437249946594235,47.770409138318996,47.32505197336133,58.99526282088062,0.7020105849657057,0.8299761058358943,-0.12796552087018864,0.5462502070835659,57.81644011961842,63.88110748594067,17.9508676573821,23.923238425524605,-161985200.0,48.67582919541393,46.19867069777454,0.6060694406898064,0.0005244158632198292,-0.002248562910569185,-0.01374963077533431,0.021030706037669544,0.013922895514671518,0.0005242784052756824,0.0
2018-06-18,44.595916748046875,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600,47.87599983215332,47.49074993133545,47.58060457798966,47.30179996660233,52.67860703350691,0.5300036932572496,0.7348791166402997,-0.2048754233830501,0.5583932059151786,32.25815001323604,41.19110724064948,-28.305457103667404,21.590502659984356,-482801600.0,48.62676108345936,46.354738779211544,0.3654288923690724,-0.0005295003530271236,-0.010277878796243978,-0.013020918736633247,-0.01610799305841637,0.013042820924336507,-0.0005296405878441599,0.0
2018-06-20,44.0666389465332,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800,47.49850006103516,47.4582498550415,47.23457836201231,47.161575535457594,49.00055395064491,0.30974711024104096,0.596272640217021,-0.28652552997598,0.6207147325788226,28.372121411690024,27.155843942148156,-69.62836283325791,22.65942997360114,-534600800.0,48.6867108150629,46.2297888950201,0.16085619235830426,0.004362095686057943,-0.012391423338643182,-0.022024106006578004,-0.0385606551824309,-0.0035264140264760213,0.004352609323613101,0.0
2018-06-22,43.69332504272461,46.22999954223633,46.537498474121094,46.17499923706055,46.529998779296875,108801600,47.12900009155273,47.38162498474121,46.92256915259998,47.00421499513799,27.164568951985316,0.12712807202442633,0.44140215389588433,-0.314274081871458,0.5901791708809989,13.674429960023982,20.248105544444986,-97.91674906986438,25.90932011458411,-746250000.0,48.791516805341196,45.97173316414122,0.09159084914228015,-0.002911725037058832,-0.004146719060461601,-0.02075830462277317,-0.035367756323582134,-0.017167131715752904,-0.002915972355089683,0.0
2018-06-25,43.04353713989258,45.54249954223633,46.22999954223633,45.182498931884766,45.849998474121094,126652400,46.90250015258789,47.301499938964845,46.67164740526113,46.865003999623546,16.036606181215262,0.0021763184836487426,0.3535569868134372,-0.3513806683297885,0.6273220607212612,10.690440318539594,14.354211846728171,-147.55521726779773,26.829230616484484,-872902400.0,48.932774336471496,45.670225541458194,-0.039149146034858334,-0.014871295842689536,-0.023217167994931343,-0.034809829039963214,-0.04737749182143092,-0.033990898291813454,-0.014982982226763721,1.0
2018-06-27,43.51374816894531,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200,46.54275016784668,47.21637496948242,46.47287956205594,46.72115966606842,23.788049113046384,-0.09688793098280968,0.198791038908408,-0.29567896989121767,0.6914291381835938,28.230496707736766,22.129786761624874,-78.51015295724694,27.801356448380343,-875766800.0,49.00661789093997,45.426132048024876,0.17144848337188454,-0.0014639105589864254,-0.004109855690900388,-0.012546897254105183,-0.03429466906550516,-0.017813313802083286,-0.0014649831229350376,1.0
2018-06-29,43.73820495605469,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800,46.317000198364255,47.13512496948242,46.42279543705342,46.64907856203943,32.250584143032626,-0.11841115409741576,0.08670120440191684,-0.2051123584993326,0.7135720934186663,36.049395739837905,34.513052429483245,-68.82955846991283,31.040816349415078,-897256800.0,48.98837338991549,45.28187654904935,0.2686157971486665,-0.00210242258570581,0.0036870789002618753,0.0010274845516311526,-0.01975214890846,-0.02696596265077822,-0.0021046357786589144,1.0
